East Melbourne ,3.6,1.2,1.4,1.6,7.8,45.9,23.8,6.2,2.9,1.9,1.7,2,"5,108",2,7,0,80,30,0,2,0,0,0,0,30.8,16.9,England,414,4.9,New Zealand,314,3.7,Malaysia,164,1.9,India,144,1.7,United States of America,144,1.7,Mandarin,86,2.1,Italian,84,2,Cantonese,66,1.6,German,57,1.4,Greek,47,1.1
Edithvale ,6.8,5.3,5.6,5.4,6.5,29.7,24.1,4.6,3.3,2.6,3,3.1,"5,711",0,0,1,117,60,0,1,1,0,0,0,20.1,9.2,England,594,5.7,New Zealand,200,1.9,Scotland,146,1.4,South Africa,106,1,Italy,88,0.8,Greek,84,1.6,Italian,50,1,Russian,46,0.9,German,44,0.8,Mandarin,40,0.8
Elsternwick ,7.2,6.3,5.3,5,5.8,32.6,23.6,4.3,2.6,2,2,3.3,"10,290",0,2,0,102,103,0,4,2,0,2,0,30.9,20.4,England,698,3.9,New Zealand,410,2.3,Poland,374,2.1,India,368,2,South Africa,324,1.8,Greek,283,3.1,Russian,199,2.2,Hebrew,176,1.9,Yiddish,160,1.8,Italian,155,1.7
Eltham North ,5.7,6.3,8.6,10.2,7.8,21.9,32.3,3.3,2.1,0.8,0.3,0.6,"7,096",0,0,0,30,0,0,4,3,1,0,0,14.6,7.7,England,582,4.4,Italy,208,1.6,New Zealand,134,1,South Africa,104,0.8,Malaysia,78,0.6,Italian,160,2.4,Greek,66,1,Macedonian,50,0.7,German,31,0.5,Dutch,29,0.4
Eltham ,5.9,7.1,6.8,7.4,6.7,23.7,30.8,4.8,2.8,1.6,1,1.3,"18,656",0,0,1,45,75,30,4,3,2,0,0,16.4,7.6,England,1830,5.2,New Zealand,482,1.4,Italy,362,1,South Africa,252,0.7,Germany,234,0.7,Italian,296,1.7,Greek,175,1,German,119,0.7,Mandarin,85,0.5,Macedonian,82,0.5
Elwood ,5.6,4.2,2.9,2.7,5.5,51.4,20.9,2.4,1.6,1.3,0.8,0.9,"15,830",0,0,0,0,0,0,2,2,1,1,0,28.6,14.5,England,1516,5.7,New Zealand,878,3.3,Ireland,458,1.7,United States of America,332,1.2,India,314,1.2,Greek,269,2,Russian,221,1.7,Italian,212,1.6,French,158,1.2,German,131,1
Emerald ,5.4,6.5,7.5,7.7,5.9,22.6,31.3,5.5,3.1,1.8,1.2,1.6,"6,030",0,0,0,0,60,0,1,1,1,0,0,18.5,6.3,England,966,8.6,Netherlands,166,1.5,Scotland,126,1.1,New Zealand,116,1,Germany,108,1,German,38,0.7,Dutch,38,0.7,Italian,30,0.5,Hungarian,19,0.3,Greek,18,0.3
Endeavour Hills ,5.7,6.2,6.3,7.5,8.4,26.6,29.1,3.8,2.4,1.7,1.1,0.9,"25,594",0,0,0,60,60,0,7,7,1,1,0,49.5,43.3,Sri Lanka,2630,5.6,India,2070,4.4,China,1006,2.1,Afghanistan,948,2,England,914,1.9,Arabic,864,3.6,Sinhalese,742,3.1,Mandarin,660,2.8,Greek,627,2.6,Serbian,625,2.6
Epping ,8.6,6.8,6,6.4,7.5,34.8,21.8,2.7,1.9,1.4,1.2,1,"29,632",1,0,2,186,162,0,5,4,3,0,0,36.1,32.5,India,2996,5.9,FYR Macedonia,1964,3.9,Italy,1626,3.2,Sri Lanka,1050,2.1,Greece,820,1.6,Macedonian,1911,7.6,Italian,1433,5.7,Arabic,1144,4.5,Greek,928,3.7,Punjabi,853,3.4
Epsom ,10.3,9,5.9,6.2,6.6,36.4,18.7,2.1,2.1,1.7,0.5,0.6,"2,803",0,0,0,0,0,0,0,1,0,0,0,5.3,3.2,New Zealand,46,0.9,England,38,0.7,South Africa,26,0.5,Egypt,22,0.4,Fiji,22,0.4,Arabic,13,0.5,Italian,11,0.4,French,7,0.3,Hindi,6,0.2,Auslan,6,0.2
Essendon North ,5,4.3,6.2,4.8,7.4,33.1,24.6,2.9,3.2,2.7,2.4,3.5,"2,439",0,0,0,0,53,31,1,1,0,0,0,26.2,21.1,India,218,5.2,Italy,210,5,England,96,2.3,China,68,1.6,New Zealand,42,1,Italian,161,7.6,Greek,66,3.1,Hindi,35,1.7,Mandarin,26,1.2,Spanish,15,0.7
Essendon ,5.1,5.6,5.7,6.4,7.9,29.9,25.6,3.4,2.7,2.4,2.4,3,"19,720",0,0,0,98,143,63,5,2,2,1,0,23,18.2,India,1530,4.3,Italy,1238,3.5,England,666,1.9,China,506,1.4,New Zealand,446,1.2,Italian,1092,6.1,Greek,569,3.2,Mandarin,239,1.3,Hindi,218,1.2,Arabic,165,0.9
Essendon West ,4.3,7,8.3,7.2,7.3,24.8,22.3,5.4,3.4,4.2,3.8,2.1,"1,452",0,1,0,0,0,0,0,0,1,0,0,18.2,13.9,Italy,76,2.8,China,46,1.7,India,42,1.5,Sri Lanka,38,1.4,England,36,1.3,Italian,73,5.4,Greek,26,1.9,Cantonese,22,1.6,Arabic,21,1.5,Mandarin,20,1.5
Eumemmerring ,7.2,5.5,5.3,7.4,6.9,26.6,24,4.9,4.4,3.8,2.2,1.8,"1,956",0,0,0,0,0,0,0,0,0,0,0,51.1,41.2,England,138,4.1,Sri Lanka,106,3.2,New Zealand,100,3,Afghanistan,96,2.9,India,94,2.8,Serbian,98,5.8,Sinhalese,45,2.7,Arabic,41,2.4,Dari,34,2,Mandarin,34,2
Eureka ,6.8,3.1,4.8,7.2,11.5,27.2,24.6,4.3,3.4,2.5,3.4,1.4,651,0,0,1,0,0,0,0,0,0,0,0,9,5.4,England,34,2.9,India,16,1.4,Bangladesh,12,1,China,10,0.9,Italy,10,0.9,Punjabi,9,1.5,Italian,8,1.4,Tamil,<5,n/a,Bengali,<5,n/a,Mandarin,<5,n/a
Fairfield ,5.7,5.3,3.8,5.3,7,38.4,23.2,2.9,2.2,2.8,2,1.4,"6,194",0,1,0,0,0,27,2,1,0,0,0,28.2,20.6,Greece,466,4.1,England,398,3.5,Italy,370,3.3,India,314,2.8,China,196,1.7,Greek,429,7.6,Italian,271,4.8,Mandarin,109,1.9,Cantonese,65,1.1,Hindi,64,1.1
Fawkner ,7.1,6.9,6.1,5.9,6.5,28.1,18.8,3.7,4.3,4.8,4.3,3.4,"13,316",0,0,1,90,150,0,3,4,1,1,0,49.6,45.7,Italy,3314,14,Pakistan,1154,4.9,Lebanon,850,3.6,India,794,3.3,Iraq,662,2.8,Italian,2313,19.5,Arabic,1352,11.4,Urdu,773,6.5,Greek,577,4.9,Turkish,420,3.5
Ferntree Gully ,6.1,5.8,6,6.7,6.6,29.1,26.3,4.9,3.4,2.3,1.4,1.5,"26,423",0,0,1,48,144,100,5,6,2,0,1,22.6,12.9,England,2814,5.7,New Zealand,620,1.3,Germany,546,1.1,India,540,1.1,China,498,1,Italian,334,1.3,Mandarin,321,1.3,Cantonese,257,1,German,214,0.9,Greek,160,0.6
Ferny Creek ,5.6,7.2,6.8,6.7,3.7,26.4,31.1,4.8,4.1,1,1.7,0.9,"1,607",0,0,0,0,0,0,0,1,0,0,0,16.5,5.9,England,178,6.1,New Zealand,50,1.7,Germany,46,1.6,Netherlands,32,1.1,Scotland,30,1,German,12,0.8,Spanish,10,0.7,Hungarian,8,0.5,Japanese,5,0.3,Dutch,<5,n/a
Fitzroy North ,5.7,4.5,3,3.3,7.7,42.4,21.6,3.6,2.6,2.3,1.6,1.5,"12,330",0,0,0,0,45,0,4,4,1,0,0,27.6,16.5,England,996,4.6,Italy,800,3.7,New Zealand,768,3.6,Greece,332,1.5,China,310,1.4,Italian,594,5.5,Greek,322,3,Mandarin,131,1.2,Vietnamese,119,1.1,Arabic,100,0.9
Fitzroy ,5.2,3.6,2.4,2.8,9.1,49.2,18.6,3,2.1,1.8,1.3,0.9,"10,535",1,1,1,2,40,0,2,2,1,0,0,37.4,25.6,Vietnam,796,4.8,England,712,4.3,New Zealand,614,3.7,China,566,3.4,United States of America,256,1.5,Vietnamese,482,5.7,Cantonese,263,3.1,Mandarin,209,2.5,Greek,163,1.9,Arabic,160,1.9
Flemington ,7.1,6.1,4.6,4.5,9.7,40.3,17.8,2.5,1.9,2.2,1.7,1.6,"7,914",0,0,0,103,0,0,2,2,1,0,0,41.7,35.4,Vietnam,896,6.6,China,420,3.1,Ethiopia,400,2.9,Somalia,376,2.8,New Zealand,344,2.5,Vietnamese,451,6.6,Somali,359,5.2,Cantonese,350,5.1,Arabic,330,4.8,Mandarin,215,3.1
Flora Hill ,5.8,4.8,5.1,11.1,18.4,24.6,17.6,2.9,2.8,2.1,2.1,2.6,"3,944",0,0,0,0,46,0,1,0,1,0,0,8.9,5.8,England,132,1.8,Malaysia,90,1.2,India,62,0.8,New Zealand,40,0.5,China,38,0.5,Vietnamese,25,0.7,Cantonese,25,0.7,Mandarin,25,0.7,Sinhalese,12,0.3,Hindi,11,0.3
Footscray ,6,3.5,2.5,3.9,11.8,43.8,18.4,2.5,2.2,1.7,1.8,1.9,"14,149",3,3,6,153,182,0,2,5,2,0,0,52.9,45.3,Vietnam,2500,10.9,India,1928,8.4,China,1306,5.7,Bangladesh,552,2.4,New Zealand,436,1.9,Vietnamese,1577,13.7,Mandarin,578,5,Cantonese,405,3.5,Greek,288,2.5,Bengali,283,2.5
Forest Hill ,5.8,5.8,5.5,4.9,6,27.7,22.9,4.7,4.9,4.5,3.8,3.7,"10,480",1,1,0,90,108,0,1,1,0,0,0,36.5,30.1,China,1252,6.5,England,582,3,Malaysia,496,2.6,India,472,2.5,Vietnam,444,2.3,Cantonese,676,7,Mandarin,670,6.9,Greek,315,3.3,Italian,182,1.9,Vietnamese,182,1.9
Frankston North ,6.4,6.3,5.7,6.7,7.2,26.2,23.6,4.6,4.6,4,2.8,1.8,"5,847",0,0,0,71,49,0,2,2,1,0,0,24,11.5,England,620,6,New Zealand,330,3.2,Scotland,166,1.6,Philippines,128,1.2,Bosnia and Herzegovina,98,0.9,Bosnian,50,1,Greek,42,0.8,Arabic,34,0.6,Nuer,34,0.6,Russian,32,0.6
Frankston South ,5.4,6.1,6.6,7,6,21.7,28,5.8,4.1,2.9,2.7,3.7,"18,309",0,0,0,60,206,0,2,2,1,0,0,22.4,8.6,England,2906,8.6,New Zealand,492,1.5,Scotland,460,1.4,Germany,296,0.9,Italy,284,0.8,Italian,193,1.1,Greek,150,0.9,German,126,0.7,Mandarin,100,0.6,Dutch,70,0.4
Frankston ,6.4,5.2,5.2,5.8,8,28.2,24.7,5.2,4,3,2.2,2.1,"36,194",2,4,1,202,90,199,10,10,3,0,2,25.5,12.3,England,4486,6.9,New Zealand,1782,2.7,Scotland,1040,1.6,India,888,1.4,China,568,0.9,Greek,371,1.1,Malayalam,276,0.8,Mandarin,272,0.8,Italian,248,0.8,German,185,0.6
Gardenvale ,5.1,6.6,4.4,2.7,7.1,38.1,24.1,4.4,2,2,2,1.7,"1,007",0,0,0,0,0,30,0,0,0,0,0,34.1,25,India,84,4.6,England,74,4,China,36,2,Ireland,28,1.5,Ukraine,28,1.5,Russian,27,2.9,French,18,1.9,Hebrew,18,1.9,Hindi,18,1.9,Mandarin,18,1.9
Geelong ,3.8,3.5,3.4,5.6,10.5,30.5,26.3,4.5,2.8,3.3,2.6,3.2,"4,885",1,4,0,136,0,0,0,2,1,0,0,20.9,15,England,324,3.7,Italy,224,2.6,India,160,1.8,Malaysia,138,1.6,China,132,1.5,Italian,150,3.4,Mandarin,99,2.3,Greek,60,1.4,Croatian,38,0.9,Malayalam,27,0.6
Geelong West ,7.8,6.1,4.8,4.8,9.3,34.2,21.5,2.9,2.5,2.1,2.1,1.9,"6,876",0,0,0,0,0,0,1,2,0,0,0,16.8,11.2,England,360,2.8,Italy,318,2.5,China,176,1.4,New Zealand,140,1.1,India,120,0.9,Italian,217,3.4,Mandarin,78,1.2,Macedonian,53,0.8,Greek,40,0.6,Serbian,28,0.4
Gladstone Park ,4.9,4.7,5.4,6.4,7.2,25.1,28.5,6.7,4.4,3.2,2,1.5,"8,637",0,0,0,82,0,0,2,3,1,0,0,35.7,30.9,Italy,686,4.4,India,394,2.5,Egypt,366,2.3,Lebanon,362,2.3,England,336,2.1,Italian,570,7.1,Arabic,569,7.1,Greek,346,4.3,Turkish,207,2.6,Sinhalese,130,1.6
Glen Huntly ,5.3,2.9,3.2,3.3,13.5,42.6,18.8,2.9,2.3,2.1,1.5,1.7,"4,994",0,0,0,0,0,0,1,0,0,0,0,57.7,50,India,1284,15,China,840,9.8,South Africa,220,2.6,Ukraine,204,2.4,Russian Federation,182,2.1,Mandarin,393,9.1,Russian,282,6.5,Hindi,181,4.2,Gujarati,132,3.1,Telugu,126,2.9
Glen Iris ,5.8,6.5,6,5.9,8.2,29.4,24.8,4.1,3.2,2.1,1.8,2.2,"26,370",0,3,0,69,69,0,8,4,0,2,0,26,18.1,England,1662,3.5,India,1470,3.1,China,1288,2.7,New Zealand,812,1.7,Malaysia,766,1.6,Greek,937,3.9,Mandarin,754,3.2,Cantonese,411,1.7,Italian,309,1.3,Gujarati,252,1.1
Glen Waverley ,4,4.9,6.3,7.8,8.1,23.7,26,5.4,5.1,3.8,2.6,2.3,"41,176",0,2,1,168,157,0,10,8,3,0,2,50.9,44.5,China,8176,10.9,Malaysia,4108,5.5,Sri Lanka,3652,4.8,India,3534,4.7,England,2144,2.8,Mandarin,4859,12.8,Cantonese,3432,9.1,Sinhalese,1168,3.1,Greek,972,2.6,Tamil,968,2.6
Glenroy ,6.9,5.4,5.2,5.7,7.3,32.3,19.6,3.6,3.6,3.8,3.6,3.1,"20,810",0,0,2,258,280,36,4,5,1,0,1,41.9,37.7,India,1994,5.5,Italy,1930,5.3,Turkey,1068,2.9,Lebanon,962,2.6,Sri Lanka,608,1.7,Arabic,1752,9.5,Italian,1505,8.2,Turkish,839,4.6,Greek,558,3,Punjabi,383,2.1
Golden Gully ,6,6.3,5.2,8.6,9.3,22.8,29.1,6,1.1,2.6,1.1,1.9,268,0,0,0,0,0,0,0,0,0,0,0,6,2.8,England,14,2.8,Philippines,10,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Mandarin,<5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Golden Point ,6.1,4.8,5.1,6.5,11.9,28.7,23.7,4,3.1,1.7,2.7,1.7,"2,261",0,0,0,0,0,0,0,0,0,0,0,11.4,6.9,England,102,2.5,China,96,2.4,New Zealand,46,1.1,India,44,1.1,United States of America,22,0.5,Mandarin,34,1.6,Dutch,12,0.6,Punjabi,8,0.4,Nuer,7,0.3,Greek,5,0.2
Golden Square ,6.7,5.8,5.3,7,8.5,26.9,22.6,5.1,3.5,3.3,2.5,2.7,"8,634",0,1,0,118,147,0,1,2,0,0,0,6.5,3.6,England,270,1.7,New Zealand,122,0.8,Burma (Myanmar),80,0.5,Netherlands,70,0.4,Scotland,60,0.4,Karen,59,0.7,Greek,18,0.2,Cantonese,15,0.2,Hindi,14,0.2,Sinhalese,14,0.2
Gowanbrae ,9.3,8.1,6.4,4.8,5.7,36.4,18.9,3.3,2.7,2.3,1.1,1.1,"2,922",0,0,0,0,0,0,0,0,0,0,0,26.5,22,Italy,132,2.5,Fiji,130,2.5,Sri Lanka,108,2.1,Turkey,88,1.7,England,74,1.4,Italian,180,6.8,Hindi,86,3.3,Turkish,83,3.2,Sinhalese,62,2.4,Greek,57,2.2
Greensborough ,6.7,5.9,5.4,5.9,6.9,28.2,27,5,3.3,2.2,1.7,1.7,"21,372",0,1,0,225,72,0,9,6,1,0,1,19.2,13,England,1212,3.1,Italy,912,2.3,New Zealand,448,1.1,India,364,0.9,China,356,0.9,Italian,670,3.4,Greek,333,1.7,Mandarin,223,1.1,Macedonian,202,1,Arabic,152,0.8
Greenvale ,4.7,6.6,8.3,9.9,8.8,25.1,29.1,3.3,2.1,1.1,0.5,0.4,"12,344",0,0,0,0,88,0,2,2,0,0,0,31,28.6,Italy,1458,6.4,Turkey,714,3.1,Iraq,600,2.6,Lebanon,350,1.5,Cyprus,292,1.3,Italian,1522,13.3,Turkish,833,7.3,Arabic,741,6.5,Greek,359,3.1,Assyrian (Neo-Aramaic),224,2
Grovedale ,6.4,6.1,5.7,6.2,6.5,27.1,24,5.4,3.3,2.7,3,3.5,"14,675",0,0,0,323,100,30,4,4,1,0,0,13.6,6.7,England,1088,4,New Zealand,252,0.9,Netherlands,224,0.8,Germany,184,0.7,India,176,0.6,Italian,90,0.7,Mandarin,87,0.6,German,65,0.5,Dutch,45,0.3,Persian (excluding Dari),37,0.3
Hadfield ,6.7,5.9,5.3,6.4,6.3,27.9,20.9,4.2,5.6,4.9,3.8,2.2,"5,625",0,0,0,0,0,0,1,1,0,0,0,35.3,32.6,Italy,832,8.4,Lebanon,384,3.9,Malta,292,3,Turkey,256,2.6,Greece,244,2.5,Arabic,703,14.1,Italian,688,13.8,Greek,238,4.8,Turkish,198,4,Maltese,123,2.5
Hallam ,7.3,5.9,6.3,7.2,7.5,28.2,25.7,3.7,2.6,2.1,1.8,1.7,"10,770",0,0,0,170,40,27,2,1,1,0,0,52.3,45,India,1078,5.5,Afghanistan,1040,5.3,Sri Lanka,1020,5.2,New Zealand,490,2.5,England,466,2.4,Dari,481,4.9,Arabic,390,4,Sinhalese,346,3.5,Punjabi,230,2.4,Spanish,216,2.2
Hamlyn Heights ,6.2,5.7,5.3,6.2,7.3,26.8,23.4,4.3,3.7,3.8,3.7,3.7,"6,218",0,0,0,0,91,0,1,2,1,0,0,16.8,12.2,England,274,2.4,Italy,210,1.8,Germany,160,1.4,FYR Macedonia,120,1,Croatia,118,1,Italian,140,2.4,Croatian,121,2.1,Macedonian,98,1.7,Ukrainian,70,1.2,Serbian,66,1.1
Hampton East ,7.5,6.3,5.6,5.5,5,30.3,24.9,3.9,3.9,2.5,2.3,2.3,"4,686",0,0,0,0,0,0,0,0,0,0,1,30.4,21.1,England,336,4,India,210,2.5,China,172,2.1,New Zealand,156,1.9,Ukraine,136,1.6,Russian,167,4,Greek,160,3.8,Mandarin,87,2.1,Polish,70,1.7,Italian,45,1.1
Hampton Park ,8,7.4,7.8,8.3,7.5,30.6,22.9,2.9,1.8,1.4,0.7,0.6,"24,796",0,1,0,0,0,0,6,5,1,0,0,52.1,44.4,India,3800,8.4,Sri Lanka,2242,5,New Zealand,1786,3.9,Mauritius,1534,3.4,Afghanistan,1398,3.1,Sinhalese,932,4.1,Dari,586,2.6,French,564,2.5,Hindi,502,2.2,Khmer,495,2.2
Hampton ,6.1,7.8,7.5,6.7,6,22.4,28.5,4.7,3.1,2.6,2.2,2.3,"13,172",0,1,0,0,0,78,5,2,0,0,1,25.3,11.7,England,1728,7.3,New Zealand,510,2.2,United States of America,370,1.6,Italy,322,1.4,Scotland,222,0.9,Greek,216,1.8,Italian,195,1.6,Russian,144,1.2,Mandarin,132,1.1,French,103,0.9
Harkaway ,4.6,4.6,7.5,9.9,7.2,26.7,26.5,5.5,4.1,1.2,1,1.2,415,0,0,0,0,0,0,0,1,0,0,0,17.3,5.7,England,40,5.4,New Zealand,20,2.7,China,16,2.2,United States of America,14,1.9,Mauritius,8,1.1,Afrikaans,6,1.6,Maori (New Zealand),6,1.6,Thai,5,1.3,French,<5,n/a,Croatian,<5,n/a
Hastings ,7.4,6.2,5.6,6.3,6.8,26.7,23.2,5.3,4.6,3.7,2.2,2.1,"8,586",0,0,1,45,30,28,3,3,1,0,0,17.6,5.4,England,1352,8.7,New Zealand,308,2,Scotland,208,1.3,Netherlands,172,1.1,Philippines,98,0.6,German,33,0.4,Dutch,21,0.3,Tagalog,20,0.3,Italian,18,0.2,Cantonese,14,0.2
Hawthorn East ,5.1,5.1,4.8,5.1,10,36.1,21.6,3.8,2.7,2,1.8,1.9,"14,015",0,1,0,60,61,0,4,2,2,1,0,29.7,21.1,India,1006,4.1,England,822,3.3,China,798,3.2,New Zealand,516,2.1,Malaysia,360,1.5,Mandarin,491,4,Greek,344,2.8,Gujarati,214,1.7,Italian,207,1.7,Cantonese,207,1.7
Hawthorn ,4.3,4.1,3.8,6,12.7,39.2,19.3,3.5,2.5,1.6,1.3,1.7,"22,712",0,2,1,0,64,126,3,4,1,1,1,33.2,24.2,India,1982,5,China,1502,3.8,England,1340,3.4,New Zealand,856,2.1,Malaysia,732,1.8,Mandarin,824,4.1,Cantonese,405,2,Greek,379,1.9,Gujarati,345,1.7,Hindi,323,1.6
Heatherton ,9.7,9,5.7,5,5.4,32.3,22.3,2.6,3,2.1,1,2,"2,927",1,0,0,35,100,0,0,0,0,1,0,36.5,25,England,198,3.8,China,182,3.5,South Africa,156,3,India,124,2.4,New Zealand,118,2.3,Mandarin,94,3.6,Russian,86,3.3,Italian,71,2.7,Greek,66,2.5,Cantonese,43,1.7
Heathmont ,6.2,6.5,5.8,6.5,5.7,28.2,24.2,5.9,3.8,2.7,2.6,2,"9,689",0,0,0,17,65,35,2,3,1,0,0,20.4,11,England,894,5,New Zealand,328,1.8,China,236,1.3,India,200,1.1,Scotland,154,0.9,Mandarin,125,1.4,Cantonese,100,1.1,Italian,58,0.6,Greek,47,0.5,Dutch,44,0.5
Heidelberg Heights ,7.1,4.6,4.4,4.8,7.9,34,22.4,3.4,2.2,2.7,2.6,3.8,"6,713",1,1,0,60,105,65,0,0,0,0,0,31.3,25.2,India,438,3.7,Italy,302,2.5,England,294,2.5,China,268,2.2,Somalia,210,1.8,Italian,259,4.3,Greek,203,3.4,Somali,179,3,Mandarin,156,2.6,Arabic,106,1.8
Heidelberg ,7.2,6.3,4.8,4.7,7.2,33.3,21.7,4.4,2.9,2.4,2.4,2.7,"6,056",2,1,0,0,0,31,1,2,1,0,0,27.4,21.2,China,324,3,India,324,3,England,310,2.8,Italy,284,2.6,Malaysia,134,1.2,Italian,215,3.9,Mandarin,163,3,Greek,132,2.4,Cantonese,95,1.7,Malayalam,66,1.2
Heidelberg West ,7.8,6.8,5.5,5.9,7.4,31.9,20.6,3.6,3,2.4,2.3,2.9,"5,672",0,0,1,30,15,0,2,1,0,0,0,37,32,Somalia,548,5.6,China,340,3.5,India,302,3.1,Vietnam,232,2.4,England,168,1.7,Somali,501,10.2,Arabic,180,3.7,Mandarin,157,3.2,Vietnamese,150,3,Cantonese,87,1.8
Herne Hill ,5.3,5,5.3,6.1,7.8,29.8,24.2,3.7,4.2,3.6,2.6,2.5,"3,445",0,0,0,0,0,0,1,1,1,0,0,11.2,6.6,England,166,2.7,New Zealand,64,1,Netherlands,52,0.8,India,48,0.8,FYR Macedonia,44,0.7,Italian,27,0.9,Macedonian,21,0.7,Croatian,14,0.4,German,10,0.3,Bengali,9,0.3
Highett ,7.8,6.6,5.4,4.9,5.3,30.4,24.2,3.8,2.8,2.3,2.8,3.8,"10,796",0,0,0,60,0,0,2,1,0,0,0,28.4,18.2,England,886,4.6,Greece,422,2.2,New Zealand,408,2.1,India,376,1.9,China,258,1.3,Greek,410,4.2,Russian,213,2.2,Italian,140,1.4,Mandarin,136,1.4,Polish,102,1
Highton ,5.3,6.1,6.3,6.7,8.1,23.5,27,5.2,4.2,3.2,2.5,1.9,"17,516",0,0,0,15,75,0,4,3,1,1,0,17.9,9.9,England,1262,3.9,India,370,1.1,China,356,1.1,New Zealand,348,1.1,Scotland,316,1,Italian,173,1.1,Mandarin,171,1.1,Arabic,111,0.7,German,93,0.6,Cantonese,57,0.4
Hillside ,8.2,9.1,8.7,7.4,6.6,34.3,21.4,2.1,1,0.6,0.4,0.2,"17,214",0,0,0,0,0,0,2,2,0,0,0,27.9,24.2,India,1046,3.3,Malta,678,2.2,Philippines,590,1.9,FYR Macedonia,554,1.8,Italy,522,1.7,Italian,635,4,Macedonian,546,3.5,Greek,530,3.4,Arabic,435,2.8,Maltese,428,2.7
Hmas Cerberus ,3.6,3.3,2,28.9,31.7,25.4,4.9,0,0,0,0,0.2,"1,134",0,0,0,0,0,0,1,0,0,0,0,9.8,4.4,England,54,2.6,New Zealand,44,2.1,United States of America,18,0.9,Fiji,14,0.7,Malaysia,14,0.7,Malay,7,0.7,Italian,6,0.6,Fijian,6,0.6,German,5,0.5,Spanish,5,0.5
Hoppers Crossing ,6.5,6.6,6.9,8.1,8.1,27.9,26.9,3.7,2.2,1.5,1,0.7,"39,037",0,0,1,0,0,0,9,6,1,2,1,32.7,25.3,India,3140,4.4,England,1948,2.7,Philippines,1878,2.6,New Zealand,1796,2.5,Italy,1026,1.4,Italian,840,2.3,Arabic,690,1.9,Hindi,494,1.4,Filipino,455,1.3,Maltese,449,1.3
Hughesdale ,6.8,5.9,4.9,5.3,9,34.6,20.6,3.4,2.9,2.7,1.9,2.2,"7,509",0,0,1,0,46,0,2,1,1,1,0,39.9,34.8,China,934,7,Greece,876,6.6,India,742,5.6,England,266,2,Sri Lanka,222,1.7,Greek,912,13.5,Mandarin,453,6.7,Italian,146,2.2,Gujarati,125,1.9,Cantonese,110,1.6
Huntingdale ,7.5,6.7,4.6,3,11.1,34,21.1,2.3,2.5,1.7,3.2,2.3,"1,884",0,0,0,0,0,0,0,0,0,0,0,42.8,37.6,China,246,7.2,India,226,6.6,Greece,116,3.4,Italy,114,3.3,Vietnam,68,2,Greek,142,8.3,Mandarin,114,6.7,Italian,89,5.2,Cantonese,46,2.7,Vietnamese,39,2.3
Huntly ,7.3,6.6,6.9,8.4,6.8,24,29.7,3.2,2.8,2.3,1.3,0.5,"1,235",0,0,0,0,0,0,1,1,0,0,0,4.3,1.6,England,42,1.8,New Zealand,14,0.6,Netherlands,12,0.5,Samoa,12,0.5,Philippines,10,0.4,Afrikaans,<5,n/a,Filipino,<5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Hurstbridge ,7.4,7.1,7.5,6.5,6.8,26.6,28.8,4.8,2.4,0.7,1.1,0.5,"2,800",0,0,1,0,0,0,2,1,0,0,0,12,4.3,England,254,4.8,New Zealand,70,1.3,Germany,48,0.9,Scotland,44,0.8,United States of America,40,0.8,Spanish,15,0.6,Dutch,13,0.5,Greek,11,0.4,Italian,10,0.4,Japanese,10,0.4
Invermay Park ,5.1,8.7,8.9,7.3,4.3,21.7,30.2,4.9,4.8,3,0.6,0.5,"1,923",0,0,0,0,0,0,0,0,0,0,0,4.1,2,England,48,1.3,Croatia,28,0.8,New Zealand,16,0.4,Germany,14,0.4,Scotland,14,0.4,Croatian,12,0.7,German,6,0.3,French,6,0.3,Polish,5,0.3,Kurdish,5,0.3
Ironbark ,5.5,5,5.3,7,8.8,26.8,27.3,3.9,3.8,1.6,2.2,3,"1,136",0,0,0,40,0,0,0,1,0,0,0,5.7,3.3,England,56,2.8,Northern Ireland,12,0.6,Ireland,10,0.5,Greece,8,0.4,Netherlands,8,0.4,Greek,9,0.9,Afrikaans,5,0.5,Karen,<5,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ivanhoe East ,5.2,6.7,7,7.4,6.4,21.7,28.6,5.2,3.4,2.5,2.6,3.4,"4,024",0,0,0,0,44,0,1,2,0,0,0,20.4,13.9,England,260,3.6,Italy,170,2.3,China,146,2,Greece,118,1.6,India,114,1.6,Italian,215,5.9,Greek,144,4,Mandarin,66,1.8,Cantonese,30,0.8,Spanish,25,0.7
Ivanhoe ,5.5,6.1,6.2,6.3,6.7,28.8,27.1,3.9,2.9,2.4,2,2.2,"11,691",0,2,0,0,52,35,5,3,0,2,0,26.3,19.1,China,668,3.1,England,626,2.9,Italy,592,2.8,India,398,1.9,Greece,320,1.5,Italian,428,4,Greek,403,3.8,Mandarin,349,3.3,Cantonese,171,1.6,Tamil,66,0.6
